UV,SolarRad,Avg_Wind,Rel_humidity,pop_Density,StringyInd,PM25,DailyTemp,Precipitation,DailyCases,DailyDeath,TotPop,CSR
4,11.6,14,75,14.54829163,40.74,41,19.9,49.45074456,10197,264,5347896,0.001906731
7,26.7,15.1,63.8,956.4,67.13,37,33.9,92.06174809,12328,139,655158,0.018816835
6,13.8,10,71.65,14.8,67.13,11,22,52.78673844,42983,2838,13448494,0.00319612
6,28.9,8,75,275.2893187,47.69,53,25.8,229.1657045,290958,6209,216565318,0.001343512
4,15.2,14,75,124.0234822,39.81,66,27.8,52.08097294,59378,1925,37970874,0.001563778
7,26.1,6,69,79.8376858,58.33,38,22.8,42.04579239,30209,689,6944975,0.004349764
6,15.3,12,81,7952.998418,50.93,47,28.7,225.9315854,56099,27,5703569,0.009835771
5,14.9,12,66.5,113.2855865,32.41,38,21.9,93.46780466,3102,33,5454073,0.000568749
5,28.9,10.1,46.1,47.63011978,77.78,40,16,22.72104006,599940,12618,58558270,0.01024518
6,6.2,6,76.5,529.3585013,50.46,45,27.7,346.6832997,16670,309,51709098,0.00032238
5,20.9,17,41,93.67719744,62.5,56,28.6,16.56257049,377906,28813,47076781,0.008027439
6,17.8,9,78.5,345.558922,29.63,49,29.1,57.43527828,2918,11,21803000,0.000133835
7,26,16,75,658,23.15,34,32,167.2867273,486,7,23855010,2.04E-05
7,8.7,9,80,135.8972068,50,59,30,266.2359988,3389,58,69625582,4.87E-05
7,22.2,20,70,106.9601289,48.15,56,23.1,8.06022721,254520,6058,83429615,0.003050715
7,21.1,14,62,77.0296708,57.87,46,24.1,58.99406989,100810,2225,44385155,0.002271255
9,20.7,14,55,135.6091101,43.52,121,36.9,9.251476908,65802,369,9770529,0.006734743
4,19.9,11.1,70,274.7089819,66.2,47,20.4,69.88314737,322280,41403,66834405,0.004822067
3,14.6,25,58.5,27,75.46,28,10.4,41.77069604,17852,385,4485213,0.00398019
7,16.2,9,85,308.1252459,78.24,63,28.8,193.4373485,1007,25,96462106,1.04E-05
4,12.2,9.9,70.9,1360.9,67.13,27,20,53.22557387,12748,230,932546,0.013670103
7,20.1,9,67,44,67.13,31,36.7,85.15338194,371,4,30032,0.01235349
5,14.9,12.6,66.15,107.1279669,35.19,16,24.5,74.07247069,24762,730,8877067,0.002789435
7,13.8,8,82.5,1239.579312,80.09,86,27.3,414.1109019,290360,3861,163046161,0.001780845
7,18.9,8,76.5,1300,78.24,100,23.3,120.3924291,935,9,21516000,4.35E-05
4,19.6,16,75,377.3795905,58.33,32,24,84.47863675,80894,9985,11484055,0.007044028
6,17.2,12,75,25.06171624,69.91,33,10.4,18.14794436,3532330,113358,211049527,0.016736972
4,11.9,11.6,73.15,5492.6,67.13,19,20,20.81990858,4915,202,631486,0.007783229
8,24.9,14.5,23.3,247.3,67.13,65,45.6,9.369820025,56010,1015,2266715,0.024709767
8,17.6,11.4,72,2026.4,67.13,33,26.7,90.37405198,15816,358,760141,0.020806666
5,3,17,81,97.91306306,72.22,30,18,406.8069364,32134,340,5047561,0.006366243
4,11.7,30,74.5,137.6577053,36.11,36,26.1,86.42689668,21551,411,10669709,0.00201983
5,17.6,17,80,137.9765658,50.93,37,20,62.93647616,16127,621,5818553,0.002771651
4,21.5,16,75,18.14854727,32.41,31,21.4,54.12226458,7871,334,5520314,0.001425825
5,16.1,14,70,122.2994372,48.15,47,24.3,42.04937667,257333,30373,67059887,0.003837361
8,27.6,5.7,55.3,83.26518231,56.02,39,26.8,8.878151798,8138,238,10716322,0.000759402
7,7.7,17,79,7096.190476,66.67,23,31,459.8558603,4631,75,7507400,0.000616858
5,22.5,9,60,107.9814868,49.07,16,23.2,56.1224647,5098,611,9769949,0.000521804
7,21.4,6,80,454.9380726,79.63,103,30.7,130.4946349,2975701,55794,1366417754,0.002177739
8,24,12,76,147.7521901,59.72,124,27.2,103.4661129,149408,6500,270625568,0.000552084
8,27.2,16,70,410.4805915,37.96,56,27.7,0.434185218,100716,809,9053300,0.011124783
5,20.4,8,73,205.4183722,54.63,25,30,35.88926445,257065,35427,60297396,0.004263285
7,14.4,20,71,347.0734584,32.41,42,30.2,130.0877524,60949,1175,126264931,0.000482707
6,18,10.1,57,6.769825721,79.63,10,13.7,11.70476451,104313,1415,18513930,0.005634298
6,12.6,8.6,70.9,550.4,67.13,41,30.6,45.43608757,6428,427,545724,0.011778848
7,14.2,9.5,78.6,413.1,67.13,27,31.1,271.5882896,5808,28,293582,0.019783229
6,31.2,12.6,77.5,8092.3,67.13,41,32.8,1.394183494,230662,5491,3979537,0.057962019
7,12.6,12,80,95.96282149,57.41,70,28.8,257.7121588,9249,125,31949777,0.000289486
8,26.6,10.8,34.6,414.9,67.13,32,33.3,36.41038598,131685,2743,4485414,0.029358494
4,23.2,7.1,86,64.91462641,74.54,51,20.7,129.4047286,549734,59610,127575529,0.004309087
6,21.2,11.1,63,1704.9,67.13,18,20.6,22.34889807,5597,108,812855,0.006885607
4,21.6,17,78,511.4759276,50.93,14,26,65.45979031,65589,6195,17332850,0.003784086
7,20.3,9.7,77.1,2029.4,67.13,38,27.8,91.67536572,11134,569,390144,0.028538181
5,16.3,15.9,65,27012.5,67.13,17,24.4,141.0917241,31708,3161,8336817,0.00380337
3,12.9,17.6,85,18.38517337,68.98,18,13.9,98.81335581,1671,22,4917000,0.000339841
5,10.5,18.3,80.05,244.1,67.13,21,14.1,142.438396,268,3,108860,0.002461878
8,20.1,16,52.5,82.59151467,56.02,45,24.3,35.65269788,13308,557,2083459,0.006387455
4,18.6,14,75,14.54829163,37.96,40,17.7,67.35836336,10275,264,5347896,0.001921316
7,18.7,15.1,63.8,956.4,67.13,48,33.9,63.92471487,12515,139,655158,0.019102262
6,20.8,10,71.65,14.8,67.13,13,25,69.51052227,43126,2841,13448494,0.003206753
6,15.9,8,75,275.2893187,47.69,37,25.6,243.4589351,291588,6219,216565318,0.001346421
4,17.2,14,75,124.0234822,39.81,61,26.7,50.82169683,60281,1938,37970874,0.001587559
7,25.1,6,69,79.8376858,58.33,37,24.3,58.34168408,30378,692,6944975,0.004374098
6,10.3,12,81,7952.998418,50.93,47,29.6,104.8566999,56216,27,5703569,0.009856285
5,11.9,12,66.5,113.2855865,32.41,53,23.6,52.89950145,3225,33,5454073,0.000591301
5,29.9,10.1,46.1,47.63011978,77.78,87,15,42.82725309,603338,12843,58558270,0.010303207
6,11.2,6,76.5,529.3585013,50.46,25,26.4,198.4629747,17002,309,51709098,0.000328801
5,20.9,17,41,93.67719744,62.5,66,27.9,24.7299271,386054,28838,47076781,0.008200518
6,19.8,9,78.5,345.558922,29.63,38,29.2,134.9352192,2941,11,21803000,0.00013489
7,18,16,75,658,23.15,47,27,335.5728082,487,7,23855010,2.04E-05
7,12.7,9,80,135.8972068,50,52,29.2,144.9135575,3390,58,69625582,4.87E-05
7,21.2,20,70,106.9601289,48.15,54,24.3,19.97896228,255723,6080,83429615,0.003065135
7,14.1,14,62,77.0296708,57.87,35,24.4,32.24604178,102948,2248,44385155,0.002319424
9,24.7,14,55,135.6091101,43.52,115,36.6,7.116919565,66193,370,9770529,0.006774761
4,17.9,11.1,70,274.7089819,66.2,37,20.1,31.37514473,323313,41405,66834405,0.004837523
3,13.6,25,58.5,27,75.46,26,7.3,41.60897299,18029,398,4485213,0.004019653
7,13.2,9,85,308.1252459,78.24,84,29.8,336.8125182,1009,25,96462106,1.05E-05
4,19.2,9.9,70.9,1360.9,67.13,15,19,49.79992794,12748,230,932546,0.013670103
7,18.1,9,67,44,67.13,35,37.8,63.0613355,391,4,30032,0.013019446
5,16.9,12.6,66.15,107.1279669,35.19,19,23.3,126.1608387,25062,732,8877067,0.00282323
7,11.8,8,82.5,1239.579312,80.09,78,27.2,214.0762828,292625,3907,163046161,0.001794737
7,11.9,8,76.5,1300,78.24,56,23.7,158.1034516,935,9,21516000,4.35E-05
4,9.6,16,75,377.3795905,58.33,44,19.1,86.44948611,81468,9988,11484055,0.00709401
6,18.2,12,75,25.06171624,69.91,19,10.1,42.20358576,3582362,114250,211049527,0.016974035
4,25.9,11.6,73.15,5492.6,67.13,12,19,40.86807137,4915,202,631486,0.007783229
8,19.9,14.5,23.3,247.3,67.13,81,41.1,10.17856377,56464,1027,2266715,0.024910057
8,15.6,11.4,72,2026.4,67.13,23,28.3,140.0295208,15931,368,760141,0.020957954
5,5,17,81,97.91306306,72.22,26,27,234.8507015,33084,348,5047561,0.006554453
4,9.7,30,74.5,137.6577053,36.11,35,21.9,99.54535957,21790,411,10669709,0.00204223
5,21.6,17,80,137.9765658,50.93,42,19,87.89624843,16239,622,5818553,0.0027909
4,20.5,16,75,18.14854727,32.41,24,20.8,53.81269243,7906,334,5520314,0.001432165
5,16.1,14,70,122.2994372,48.15,49,21.3,45.4245543,260873,30381,67059887,0.00389015
8,20.6,5.7,55.3,83.26518231,56.02,56,26.5,14.634967,8381,240,10716322,0.000782078
7,6.7,17,79,7096.190476,66.67,16,31,459.7468752,4657,77,7507400,0.000620321
5,14.5,9,60,107.9814868,49.07,15,24.5,56.09987604,5133,611,9769949,0.000525387
7,13.4,6,80,454.9380726,79.63,109,31.2,252.7124314,3044940,56706,1366417754,0.002228411
8,26,12,76,147.7521901,59.72,127,27.9,128.55761,151498,6594,270625568,0.000559807
8,25.2,16,70,410.4805915,37.96,62,27.9,0.320474719,101933,819,9053300,0.011259209
5,15.4,8,73,205.4183722,54.63,9,24,60.39961453,258136,35430,60297396,0.004281047
7,8.4,20,71,347.0734584,32.41,51,28.8,200.0537171,61916,1179,126264931,0.000490366
6,15,10.1,57,6.769825721,79.63,13,13.6,13.10461022,104543,1415,18513930,0.005646721
6,18.6,8.6,70.9,550.4,67.13,48,32.2,74.21393014,6465,428,545724,0.011846648
7,19.2,9.5,78.6,413.1,67.13,45,30.6,220.1890331,5851,28,293582,0.019929696
6,21.2,12.6,77.5,8092.3,67.13,48,35.6,1.290373641,231695,5537,3979537,0.058221597
7,12.6,12,80,95.96282149,57.41,66,27.7,112.5947533,9257,125,31949777,0.000289736
8,28.6,10.8,34.6,414.9,67.13,19,34.8,19.47391166,131787,2776,4485414,0.029381234
4,23.2,7.1,86,64.91462641,74.54,64,21.1,124.1302304,556216,60254,127575529,0.004359896
6,23.2,11.1,63,1704.9,67.13,22,20.6,13.69782637,5661,109,812855,0.006964342
4,13.6,17,78,511.4759276,50.93,21,22.5,50.63373913,66097,6200,17332850,0.003813395
7,17.3,9.7,77.1,2029.4,67.13,41,28.7,174.3595935,11191,569,390144,0.028684281
5,14.3,15.9,65,27012.5,67.13,39,26.7,80.9839671,31752,3162,8336817,0.003808648
3,16.9,17.6,85,18.38517337,68.98,15,14.3,77.01398874,1674,22,4917000,0.000340451
5,17.5,18.3,80.05,244.1,67.13,20,16.2,126.1506629,268,3,108860,0.002461878
8,20.1,16,52.5,82.59151467,56.02,49,25.6,23.59234255,13458,563,2083459,0.00645945
4,16.6,14,75,14.54829163,37.96,50,17.9,138.010298,10299,264,5347896,0.001925804
7,27.7,15.1,63.8,956.4,67.13,57,35,97.34333971,12584,142,655158,0.01920758
6,13.8,10,71.65,14.8,67.13,10,25.5,53.84792933,43218,2842,13448494,0.003213594
6,20.9,8,75,275.2893187,47.69,27,29.1,139.2103696,292174,6231,216565318,0.001349126
4,19.2,14,75,124.0234822,39.81,62,28.9,67.00688134,61181,1951,37970874,0.001611261
7,29.1,6,69,79.8376858,58.33,46,25.8,71.40397347,30548,695,6944975,0.004398576
6,7.3,12,81,7952.998418,50.93,45,27.2,250.3234885,56266,27,5703569,0.009865051
5,19.9,12,66.5,113.2855865,32.41,56,25.2,40.46775702,3316,33,5454073,0.000607986
5,32.9,10.1,46.1,47.63011978,77.78,96,11,26.90951125,607045,12987,58558270,0.010366512
6,8.2,6,76.5,529.3585013,50.46,39,23.5,205.2530191,17399,309,51709098,0.000336479
5,27.9,17,41,93.67719744,62.5,72,28.2,15.47090309,386054,28838,47076781,0.008200518
6,10.8,9,78.5,345.558922,29.63,38,28.6,132.2020508,2947,12,21803000,0.000135165
7,21,16,75,658,23.15,49,32,401.9822432,487,7,23855010,2.04E-05
7,15.7,9,80,135.8972068,50,52,28.8,155.4707096,3390,58,69625582,4.87E-05
7,30.2,20,70,106.9601289,48.15,53,25.1,17.59722757,257032,6102,83429615,0.003080824
7,14.1,14,62,77.0296708,57.87,48,19.4,61.91295891,105337,2286,44385155,0.002373248
9,20.7,14,55,135.6091101,43.52,132,36.6,13.90850268,66617,372,9770529,0.006818157
4,7.9,11.1,70,274.7089819,66.2,36,18.8,53.77201659,324601,41423,66834405,0.004856795
3,11.6,25,58.5,27,75.46,18,7.5,49.02146556,18231,415,4485213,0.00406469
7,12.2,9,85,308.1252459,78.24,70,29.8,333.4886722,1014,26,96462106,1.05E-05
4,21.2,9.9,70.9,1360.9,67.13,19,15,51.96460366,12748,230,932546,0.013670103
7,18.1,9,67,44,67.13,33,32.8,81.33936651,398,5,30032,0.013252531
5,19.9,12.6,66.15,107.1279669,35.19,23,22.1,150.6889364,25253,732,8877067,0.002844746
7,5.8,8,82.5,1239.579312,80.09,88,27.7,392.9150567,294598,3941,163046161,0.001806838
7,9.9,8,76.5,1300,78.24,61,23.8,218.1724348,935,9,21516000,4.35E-05
4,16.6,16,75,377.3795905,58.33,26,17.2,42.33098094,81936,9992,11484055,0.007134762
6,17.2,12,75,25.06171624,69.91,18,12.7,20.32629956,3605783,114744,211049527,0.017085009
4,24.9,11.6,73.15,5492.6,67.13,10,17,27.01702624,4915,202,631486,0.007783229
8,19.9,14.5,23.3,247.3,67.13,57,41.1,9.887102789,56796,1027,2266715,0.025056525
8,20.6,11.4,72,2026.4,67.13,25,29.4,112.7206044,16055,369,760141,0.021121081
5,5,17,81,97.91306306,72.22,34,18,429.9180427,33820,355,5047561,0.006700266
4,9.7,30,74.5,137.6577053,36.11,29,19.3,85.32927477,21923,412,10669709,0.002054695
5,12.6,17,80,137.9765658,50.93,36,19,39.66037006,16317,622,5818553,0.002804305
4,19.5,16,75,18.14854727,32.41,29,20,81.87697546,7920,334,5520314,0.001434701
5,11.1,14,70,122.2994372,48.15,54,18.9,67.61929838,265550,30382,67059887,0.003959893
8,30.6,5.7,55.3,83.26518231,56.02,52,26.6,5.619810906,8664,242,10716322,0.000808486
7,14.7,17,79,7096.190476,66.67,25,27,216.9538414,4682,77,7507400,0.000623651
5,23.5,9,60,107.9814868,49.07,25,22.9,51.76624125,5155,613,9769949,0.000527638
7,10.4,6,80,454.9380726,79.63,109,30.4,295.5763495,3106348,57542,1366417754,0.002273352
8,26,12,76,147.7521901,59.72,128,27.7,123.1309601,153535,6680,270625568,0.000567334
8,30.2,16,70,410.4805915,37.96,68,28.6,0.365845692,102663,834,9053300,0.011339843
5,11.4,8,73,205.4183722,54.63,17,32,32.46988702,259345,35437,60297396,0.004301098
7,7.4,20,71,347.0734584,32.41,63,25.1,186.7006177,62658,1188,126264931,0.000496242
6,22,10.1,57,6.769825721,79.63,12,15.7,13.39158487,104718,1415,18513930,0.005656173
6,19.6,8.6,70.9,550.4,67.13,78,31.7,82.91045297,6479,428,545724,0.011872302
7,12.2,9.5,78.6,413.1,67.13,22,24.4,181.0183433,5908,29,293582,0.02012385
6,26.2,12.6,77.5,8092.3,67.13,78,32.8,0.51137721,232893,5545,3979537,0.058522637
7,16.6,12,80,95.96282149,57.41,65,27.2,220.8162128,9267,125,31949777,0.000290049
8,25.6,10.8,34.6,414.9,67.13,29,36.7,34.81929265,131962,2790,4485414,0.02942025
4,17.2,7.1,86,64.91462641,74.54,59,20.2,95.62098941,560164,60480,127575529,0.004390842
6,23.2,11.1,63,1704.9,67.13,9,21.7,24.03647123,5718,109,812855,0.007034465
4,15.6,17,78,511.4759276,50.93,27,20.3,73.22545036,66554,6200,17332850,0.003839761
7,18.3,9.7,77.1,2029.4,67.13,39,28.1,110.2393359,11214,570,390144,0.028743233
5,15.3,15.9,65,27012.5,67.13,46,29.4,72.38869755,31796,3162,8336817,0.003813926
3,13.9,17.6,85,18.38517337,68.98,19,13.5,126.6491258,1683,22,4917000,0.000342282
5,11.5,18.3,80.05,244.1,67.13,14,15.3,138.3232446,268,3,108860,0.002461878
8,25.1,16,52.5,82.59151467,56.02,54,26.8,16.28073172,13595,564,2083459,0.006525206
4,10.6,14,75,14.54829163,37.96,31,15.6,136.458601,10323,264,5347896,0.001930292
7,25.7,15.1,63.8,956.4,67.13,60,35,97.32734534,12651,143,655158,0.019309846
6,15.8,10,71.65,14.8,67.13,9,25,51.77574197,43323,2842,13448494,0.003221402
6,17.9,8,75,275.2893187,47.69,25,30.1,282.0000101,293261,6244,216565318,0.001354146
4,13.2,14,75,124.0234822,39.81,69,30,103.3621594,61762,1955,37970874,0.001626563
7,19.1,6,69,79.8376858,58.33,55,25.7,54.96692007,30657,698,6944975,0.004414271
6,10.3,12,81,7952.998418,50.93,44,25.3,222.6385015,56353,27,5703569,0.009880305
5,20.9,12,66.5,113.2855865,32.41,57,22.3,50.2179133,3356,33,5454073,0.00061532
5,24.9,10.1,46.1,47.63011978,77.78,129,13,31.83110029,609773,13059,58558270,0.010413098
6,8.2,6,76.5,529.3585013,50.46,12,25.9,342.3463811,17665,309,51709098,0.000341623
5,23.9,17,41,93.67719744,62.5,65,28.1,17.39384075,386054,28838,47076781,0.008200518
6,9.8,9,78.5,345.558922,29.63,35,29.2,87.61674764,2953,12,21803000,0.00013544
7,25,16,75,658,23.15,36,33,368.7369832,487,7,23855010,2.04E-05
7,8.7,9,80,135.8972068,50,60,28.8,145.1993203,3395,58,69625582,4.88E-05
7,29.2,20,70,106.9601289,48.15,54,25.4,15.22612333,258249,6121,83429615,0.003095412
7,19.1,14,62,77.0296708,57.87,54,20.3,22.34252577,107379,2313,44385155,0.002419255
9,22.7,14,55,135.6091101,43.52,119,36.4,10.3677068,67007,375,9770529,0.006858073
4,14.9,11.1,70,274.7089819,66.2,46,17.7,61.05087172,325642,41429,66834405,0.004872371
3,11.6,25,58.5,27,75.46,19,6.8,59.86625683,18330,430,4485213,0.004086762
7,4.2,9,85,308.1252459,78.24,61,29.6,321.0150694,1016,27,96462106,1.05E-05
4,16.2,9.9,70.9,1360.9,67.13,17,12,65.54725864,13006,234,932546,0.013946765
7,25.1,9,67,44,67.13,38,35,78.45163569,398,5,30032,0.013252531
5,19.9,12.6,66.15,107.1279669,35.19,19,20.6,100.7091059,25495,733,8877067,0.002872007
7,6.8,8,82.5,1239.579312,80.09,94,29.9,406.5869722,297083,3983,163046161,0.001822079
7,21.9,8,76.5,1300,78.24,57,25.6,112.7309102,935,9,21516000,4.35E-05
4,7.6,16,75,377.3795905,58.33,23,16.7,84.57318096,82092,9996,11484055,0.007148346
6,19.2,12,75,25.06171624,73.61,27,13.9,29.4237545,3622861,115309,211049527,0.017165928
4,11.9,11.6,73.15,5492.6,67.13,17,19,37.90430754,5184,203,631486,0.008209208
8,27.9,14.5,23.3,247.3,67.13,61,43.9,4.606364513,57131,1028,2266715,0.025204315
8,12.6,11.4,72,2026.4,67.13,30,29.4,93.40293957,16144,370,760141,0.021238165
5,7,17,81,97.91306306,72.22,34,19,389.277298,34463,362,5047561,0.006827654
4,9.7,30,74.5,137.6577053,36.11,21,18.1,49.62251489,22181,415,10669709,0.002078876
5,10.6,17,80,137.9765658,50.93,23,24,70.98983981,16397,623,5818553,0.002818055
4,8.5,16,75,18.14854727,32.41,32,19.2,40.09067687,7938,335,5520314,0.001437962
5,11.1,14,70,122.2994372,48.15,63,18.3,55.86961793,267392,30396,67059887,0.003987361
8,31.6,5.7,55.3,83.26518231,56.02,55,26.6,14.87937465,8819,242,10716322,0.00082295
7,6.7,17,79,7096.190476,66.67,21,30,297.597108,4691,77,7507400,0.00062485
5,12.5,9,60,107.9814868,49.07,24,22.1,78.17604265,5191,613,9769949,0.000531323
7,15.4,6,80,454.9380726,79.63,79,29.9,131.2750396,3167323,58390,1366417754,0.002317976
8,19,12,76,147.7521901,59.72,100,27.4,88.13745226,155412,6759,270625568,0.000574269
8,25.2,16,70,410.4805915,37.96,49,28.5,0.583441579,104472,847,9053300,0.01153966
5,23.4,8,73,205.4183722,54.63,25,31,71.32963588,260298,35441,60297396,0.004316903
7,15.4,20,71,347.0734584,32.41,39,27.6,130.8326669,63158,1201,126264931,0.000500202
6,17,10.1,57,6.769825721,79.63,20,15.5,32.17340528,104902,1415,18513930,0.005666112
6,15.6,8.6,70.9,550.4,67.13,80,32.2,65.53894864,6518,428,545724,0.011943766
7,12.2,9.5,78.6,413.1,67.13,41,26.7,123.0695078,5933,29,293582,0.020209005
6,21.2,12.6,77.5,8092.3,67.13,80,27.2,1.134980284,233777,5558,3979537,0.058744774
7,17.6,12,80,95.96282149,57.41,70,28.3,251.7410603,9274,125,31949777,0.000290268
8,22.6,10.8,34.6,414.9,67.13,50,38.8,28.45926214,132290,2790,4485414,0.029493376
4,24.2,7.1,86,64.91462641,74.54,55,19.1,187.9519965,563705,60800,127575529,0.004418598
6,14.2,11.1,63,1704.9,67.13,12,21.7,19.75532792,5761,109,812855,0.007087365
4,21.6,17,78,511.4759276,50.93,36,20.7,83.53661576,67128,6202,17332850,0.003872877
7,18.3,9.7,77.1,2029.4,67.13,19,28.1,170.888543,11229,570,390144,0.028781681
5,21.3,15.9,65,27012.5,67.13,35,27.8,95.31464563,31837,3162,8336817,0.003818844
3,13.9,17.6,85,18.38517337,68.98,25,12.6,86.0622434,1690,22,4917000,0.000343706
5,16.5,18.3,80.05,244.1,67.13,11,19.4,96.42918823,268,3,108860,0.002461878
8,16.1,16,52.5,82.59151467,56.02,60,28.2,39.50541695,13673,568,2083459,0.006562644
4,12.6,14,75,14.54829163,37.96,33,12.8,131.0842938,10395,264,5347896,0.001943755
7,17.7,15.1,63.8,956.4,67.13,64,35.6,52.79376151,12765,144,655158,0.01948385
6,20.8,10,71.65,14.8,67.13,11,26.5,88.7800674,43454,2843,13448494,0.003231142
6,18.9,8,75,275.2893187,47.69,27,29.4,219.5966956,293261,6244,216565318,0.001354146
4,18.2,14,75,124.0234822,39.81,65,31.1,44.25852416,62310,1960,37970874,0.001640995
7,20.1,6,69,79.8376858,58.33,57,23.5,82.73246984,30714,701,6944975,0.004422478
6,16.3,12,81,7952.998418,50.93,49,28.8,98.99191623,56404,27,5703569,0.009889247
5,18.9,12,66.5,113.2855865,32.41,29,21.5,69.34852605,3424,33,5454073,0.000627788
5,23.9,10.1,46.1,47.63011978,72.22,99,16,35.3261345,611450,13159,58558270,0.010441736
6,11.2,6,76.5,529.3585013,50.46,19,28.5,224.2302034,17945,310,51709098,0.000347038
5,28.9,17,41,93.67719744,62.5,52,28.3,18.51756589,405436,28872,47076781,0.008612229
6,10.8,9,78.5,345.558922,29.63,34,29.1,79.74929188,2959,12,21803000,0.000135715
7,24,16,75,658,23.15,34,29,247.8544953,487,7,23855010,2.04E-05
7,12.7,9,80,135.8972068,50,60,30.6,179.5464372,3402,58,69625582,4.89E-05
7,33.2,20,70,106.9601289,48.15,39,25.6,7.815244519,259692,6139,83429615,0.003112708
7,19.1,14,62,77.0296708,57.87,27,22.1,27.41553071,109234,2335,44385155,0.002461048
9,20.7,14,55,135.6091101,43.52,116,36.3,6.038347733,67282,376,9770529,0.006886219
4,18.9,11.1,70,274.7089819,66.2,42,17,60.93329465,326614,41433,66834405,0.004886914
3,16.6,25,58.5,27,75.46,28,6.9,42.47349005,18464,438,4485213,0.004116638
7,16.2,9,85,308.1252459,78.24,56,28.9,132.2429484,1022,27,96462106,1.06E-05
4,13.2,9.9,70.9,1360.9,64.35,17,15,40.94702963,13083,235,932546,0.014029335
7,18.1,9,67,44,67.13,47,36.1,33.52959447,401,5,30032,0.013352424
5,12.9,12.6,66.15,107.1279669,35.19,17,20.2,112.8838285,25706,733,8877067,0.002895776
7,13.8,8,82.5,1239.579312,80.09,79,29.3,304.5658928,299628,4028,163046161,0.001837688
7,19.9,8,76.5,1300,78.24,63,27.6,158.1535145,935,9,21516000,4.35E-05
4,7.6,16,75,377.3795905,58.33,18,17.8,74.20027355,82447,9996,11484055,0.007179259
6,17.2,12,75,25.06171624,73.61,28,13.4,34.63498161,3669995,116580,211049527,0.01738926
4,22.9,11.6,73.15,5492.6,64.35,23,20,25.0545602,5242,203,631486,0.008301055
8,19.9,14.5,23.3,247.3,67.13,46,43.9,9.233805104,57283,1058,2266715,0.025271373
8,14.6,11.4,72,2026.4,67.13,29,23.9,94.60049769,16369,373,760141,0.021534163
5,7,17,81,97.91306306,72.22,35,17,280.3830369,35305,376,5047561,0.006994467
4,15.7,30,74.5,137.6577053,36.11,17,18.6,122.5469934,22548,416,10669709,0.002113272
5,20.6,17,80,137.9765658,50.93,26,19,60.10532763,16480,623,5818553,0.002832319
4,7.5,16,75,18.14854727,32.41,47,18.6,46.69804504,7981,335,5520314,0.001445751
5,18.1,14,70,122.2994372,48.15,60,22.3,82.45791041,270455,30412,67059887,0.004033037
8,25.6,5.7,55.3,83.26518231,56.02,57,25.7,9.250122388,8987,243,10716322,0.000838627
7,12.7,17,79,7096.190476,66.67,23,31,354.4118151,4710,78,7507400,0.000627381
